Course,Area,Level,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99
EnvironmentScience,Area2,0,0.14595458,-0.002067357,-0.3035658,-0.0012435024,-0.24397409,0.31496915,0.41136703,0.27759054,-0.14871009,-0.10883302,-0.7063367,0.22590278,0.076129876,0.52754897,-0.16881771,-0.30604506,0.05229791,-0.4630783,-0.32874024,-0.042703703,0.09337702,0.3050433,0.055854563,0.37108192,0.30383834,0.058155477,-0.54140663,0.43453908,-0.31751493,-0.28086504,-0.039215248,-0.07432745,0.26700625,0.091084085,0.039918195,-0.058359373,0.25561014,-0.70905155,-0.021530965,0.29638594,0.15529932,0.01988276,0.4464345,-0.24141346,0.23156683,0.14735696,0.22808409,0.1677667,0.5276919,-0.3311831,-0.22513956,-0.8355437,0.052279443,-0.034685314,0.18413897,0.04119029,-0.316598,0.12578782,-0.14123295,0.5191324,-0.20443662,-0.089688115,-0.45486534,0.28050584,0.3913131,0.23206262,0.053991314,-0.25019896,-0.4436871,0.12883107,-0.17399327,-0.029989764,-0.086309366,-0.0636138,0.1161366,-0.03378468,0.05409543,-0.073485054,-0.09012299,-0.40501952,0.034327794,-0.17047322,-0.16214058,0.05763145,-0.5145852,-0.059631128,0.11841931,-0.55244315,-0.2864038,0.17684633,-0.6033465,0.56621546,0.13419312,-0.5243324,0.23724304,-0.11338121,-0.13122018,0.093168445,-0.2388406,-0.01110018
EnvironmentScience,Area2,0,0.1259794,-0.009518586,-0.2564658,-0.00028980576,-0.21167463,0.27040794,0.35040358,0.23967774,-0.12439643,-0.08869043,-0.60180324,0.18876983,0.06762362,0.4528271,-0.14428088,-0.25896072,0.040001526,-0.39326465,-0.2745598,-0.038490232,0.08366157,0.26288143,0.051906317,0.3154831,0.25834548,0.052685514,-0.45848104,0.37114972,-0.2684261,-0.23777199,-0.03343232,-0.059313357,0.23093057,0.08092961,0.029883437,-0.053180784,0.21902439,-0.604062,-0.013786476,0.24940978,0.12663683,0.018249257,0.37695163,-0.20706446,0.2020688,0.12688065,0.19278838,0.1445051,0.44322345,-0.27766365,-0.18910111,-0.7122105,0.042788014,-0.0326192,0.15306342,0.03294371,-0.27077577,0.1101838,-0.12136342,0.4429256,-0.17126186,-0.07876787,-0.38675404,0.24337424,0.3328635,0.2027835,0.04499264,-0.2138527,-0.3817268,0.11603233,-0.14762865,-0.0243354,-0.07843605,-0.04907681,0.09883195,-0.027371563,0.044287093,-0.06713325,-0.07686322,-0.34894145,0.027065836,-0.14902811,-0.14063771,0.04457773,-0.44142488,-0.051547125,0.107477255,-0.47193325,-0.2471123,0.147846,-0.52000314,0.4807253,0.11610133,-0.4496539,0.20130976,-0.09856906,-0.11488199,0.08062017,-0.2011763,-0.012892392
EnvironmentScience,Area2,0,0.12863068,-0.0071094823,-0.28917843,-0.00343449,-0.2287788,0.2922289,0.38125488,0.26211813,-0.14199707,-0.103433385,-0.6543068,0.20236535,0.083022945,0.49208516,-0.15725516,-0.29353732,0.048255585,-0.43263385,-0.30391994,-0.04345641,0.08942283,0.29301694,0.053793166,0.33976248,0.27280563,0.055146873,-0.49684983,0.4003075,-0.28874454,-0.25332454,-0.04320266,-0.073618874,0.25439253,0.08833383,0.034644175,-0.050626438,0.23081663,-0.6584329,-0.009019466,0.26598257,0.14630663,0.0153484065,0.40411022,-0.2343996,0.21939252,0.13642883,0.2105736,0.15393756,0.4814827,-0.30549863,-0.20789102,-0.765707,0.043168593,-0.03627544,0.17387842,0.04080666,-0.29081458,0.1257336,-0.13974522,0.4813076,-0.19731513,-0.08501465,-0.420508,0.26500162,0.35932824,0.21751748,0.048424687,-0.23022254,-0.41300774,0.120297246,-0.16480242,-0.02597844,-0.087367006,-0.05961257,0.10507842,-0.030001331,0.04127463,-0.06611029,-0.08281112,-0.38294616,0.027039895,-0.15874675,-0.16184004,0.047095686,-0.47424817,-0.048887912,0.112906575,-0.5154756,-0.2654068,0.16355845,-0.5658772,0.5199207,0.11944618,-0.4867852,0.21797435,-0.096795686,-0.12327005,0.08984535,-0.2263697,0.0022039723
EnvironmentScience,Area2,0,0.11701066,-0.0010540292,-0.2376159,-0.0025725232,-0.1912895,0.24761875,0.32321188,0.21937102,-0.11881551,-0.07976879,-0.55392706,0.17520565,0.062013164,0.41383487,-0.13283904,-0.23909245,0.04301457,-0.36041617,-0.25140345,-0.033633012,0.07620645,0.24175972,0.044104893,0.28883022,0.23583218,0.04434815,-0.42099857,0.3430182,-0.2502229,-0.21625724,-0.032316566,-0.055463392,0.21244164,0.06613285,0.029358784,-0.048878692,0.19949113,-0.5503514,-0.016076725,0.22733063,0.120083556,0.0140437465,0.34715188,-0.18705882,0.1795495,0.1152342,0.17802154,0.13244557,0.41112268,-0.25476655,-0.17821437,-0.650228,0.038822666,-0.03448185,0.14456819,0.030066222,-0.24963525,0.09733388,-0.10749504,0.40599298,-0.15794462,-0.077178985,-0.35243928,0.21987766,0.30260643,0.18551187,0.03688795,-0.1938915,-0.34940112,0.10543159,-0.13485727,-0.018688677,-0.070343964,-0.04617984,0.089994915,-0.022882659,0.035604425,-0.058479887,-0.06666832,-0.31587845,0.023022762,-0.13437289,-0.13201842,0.04456353,-0.40298262,-0.04711519,0.09452781,-0.43434155,-0.22522967,0.13584262,-0.4718241,0.4490837,0.10137759,-0.4115473,0.18692227,-0.08440877,-0.104599185,0.073811255,-0.18587102,-0.0081938375
EnvironmentScience,Area3,0,0.09925977,-0.0038303877,-0.20347977,-0.0016713674,-0.16318662,0.20785472,0.27679858,0.18807016,-0.09739767,-0.06886743,-0.47221997,0.14605032,0.05337352,0.350211,-0.11097107,-0.21063937,0.03400037,-0.30753887,-0.21850541,-0.030812815,0.065986514,0.20921554,0.039129045,0.24457091,0.19863519,0.040811475,-0.35631275,0.288415,-0.20999095,-0.1853926,-0.02882047,-0.048861917,0.18029831,0.06218994,0.023734685,-0.040118005,0.16600257,-0.4714973,-0.008871772,0.19196606,0.10347199,0.014351309,0.29360524,-0.16293974,0.15402009,0.098569915,0.15107486,0.11235746,0.34865668,-0.22004023,-0.15138379,-0.5504958,0.03550207,-0.027807368,0.12336411,0.025504438,-0.21289146,0.089257374,-0.09426812,0.3465093,-0.13709626,-0.063308135,-0.30423188,0.18738116,0.26053226,0.15690014,0.03621935,-0.16467874,-0.29577297,0.090735614,-0.11714569,-0.01954291,-0.060111646,-0.04103203,0.075182155,-0.019321457,0.03352533,-0.046239957,-0.056991424,-0.27693042,0.019928094,-0.11449054,-0.11141383,0.037827637,-0.34344113,-0.03841734,0.08365933,-0.3723063,-0.19262217,0.11580382,-0.40383333,0.37733006,0.08844649,-0.3525798,0.15432145,-0.07127892,-0.08912175,0.06399141,-0.1592688,-0.0037054047
EnvironmentScience,Area3,0,0.13380668,-0.006794495,-0.27164626,-0.0062520723,-0.21776217,0.28015664,0.37124503,0.25256133,-0.13390447,-0.0965919,-0.6386552,0.19764629,0.07445964,0.47460747,-0.15152669,-0.2796009,0.046285316,-0.41576606,-0.2929004,-0.03845292,0.088353336,0.27948314,0.05321244,0.33221158,0.2672585,0.055628613,-0.4882419,0.39302403,-0.28592166,-0.24932194,-0.037751403,-0.06484745,0.246599,0.08250575,0.032742202,-0.05172055,0.22605073,-0.63765144,-0.014411285,0.26086763,0.13932452,0.017574264,0.40030074,-0.21965215,0.21515755,0.13369367,0.20401451,0.15205081,0.47005683,-0.2942063,-0.20059407,-0.74945116,0.04479866,-0.036641177,0.16621234,0.03696121,-0.28512836,0.11540061,-0.12688787,0.46696985,-0.18864246,-0.08421283,-0.40712708,0.25358847,0.35387573,0.21374786,0.049714666,-0.22424173,-0.39723822,0.118978426,-0.16138983,-0.024558697,-0.07616326,-0.05187547,0.10259435,-0.028563408,0.045317143,-0.066337205,-0.08113331,-0.370635,0.030051764,-0.15858799,-0.15093097,0.049732875,-0.46427178,-0.053549517,0.11140363,-0.50529796,-0.26196137,0.15853798,-0.54454756,0.50943303,0.115339704,-0.47585663,0.21135026,-0.10204696,-0.12329655,0.08680278,-0.21379742,-0.007975571
EnvironmentScience,Area3,0,0.12508105,-0.005357875,-0.26219514,-0.0062684123,-0.21661341,0.27571616,0.36430424,0.24604638,-0.12648259,-0.08987921,-0.6234234,0.19966917,0.07047402,0.46207124,-0.14998418,-0.266236,0.04973732,-0.40763772,-0.28605294,-0.033455174,0.08558004,0.27123085,0.04571186,0.32478476,0.26047644,0.054183483,-0.46697068,0.38516426,-0.27954793,-0.2465709,-0.029344425,-0.059666816,0.2431373,0.083227284,0.035239108,-0.048048172,0.21661666,-0.6190644,-0.014415812,0.25394258,0.13359897,0.023739295,0.3931794,-0.21606445,0.20609246,0.13301708,0.20317304,0.14539692,0.46071485,-0.28520527,-0.19457982,-0.7276408,0.04454296,-0.03721315,0.16530912,0.028348254,-0.28090698,0.113929525,-0.12636146,0.45390433,-0.18455693,-0.08418991,-0.39936972,0.24452832,0.3446663,0.21216919,0.047860444,-0.21669683,-0.38890433,0.123571455,-0.15212505,-0.021242611,-0.07045823,-0.055609673,0.1036626,-0.026410611,0.04477498,-0.067206845,-0.073128045,-0.35719875,0.023581712,-0.15882486,-0.14348774,0.052920587,-0.45436046,-0.054122165,0.103359476,-0.4935706,-0.25253615,0.15420853,-0.5355557,0.500319,0.11386925,-0.46600252,0.20310453,-0.09986501,-0.1173759,0.086495765,-0.20988752,-0.008325709
EnvironmentScience,Area3,0,0.11262296,-0.006419579,-0.23389189,-0.005342939,-0.19139296,0.24509165,0.32097372,0.22076479,-0.11291524,-0.079027936,-0.5485835,0.17185064,0.064640425,0.413484,-0.1349124,-0.23850508,0.04249136,-0.3609594,-0.2529468,-0.03334959,0.07525442,0.23958766,0.04492339,0.28895944,0.22869131,0.04954587,-0.41286477,0.34108987,-0.24822251,-0.21735346,-0.031230986,-0.05352644,0.21607196,0.07685514,0.02873667,-0.041900713,0.19386621,-0.5515299,-0.013939363,0.22319615,0.115294695,0.015900485,0.34378576,-0.18721743,0.18407732,0.118003905,0.18098685,0.13180837,0.4055738,-0.2549966,-0.17453317,-0.64443016,0.040505834,-0.031852074,0.14382397,0.026079392,-0.24807575,0.1019783,-0.11171238,0.40548363,-0.16350967,-0.07641185,-0.35830933,0.21910389,0.30217856,0.18810044,0.037634496,-0.19296768,-0.34446308,0.11010046,-0.13613366,-0.02283816,-0.068917215,-0.049510766,0.09022848,-0.023616213,0.037226703,-0.055616003,-0.06808882,-0.31734008,0.019728806,-0.1378356,-0.13173434,0.044557396,-0.40083638,-0.048960555,0.095384,-0.43572322,-0.22843778,0.13524476,-0.473976,0.44007283,0.10050951,-0.41428375,0.17709568,-0.091715105,-0.10059943,0.07296945,-0.18441924,-0.010068224
EnvironmentScience,Area3,0,0.11908147,-0.0040869755,-0.24459685,-0.0062052854,-0.19758064,0.25244308,0.3311633,0.22537038,-0.117779694,-0.083050534,-0.57063293,0.17766516,0.06161879,0.42226252,-0.13334255,-0.2485618,0.041403875,-0.37407532,-0.2620534,-0.03720316,0.07670131,0.25006375,0.046876103,0.2942189,0.24136686,0.04841193,-0.43632022,0.3466191,-0.25543657,-0.22043388,-0.035666905,-0.062310085,0.21755137,0.075199716,0.031970352,-0.048946593,0.20357072,-0.56904095,-0.011862849,0.23470142,0.124757595,0.013032038,0.35844186,-0.1970881,0.1875575,0.120886244,0.18161914,0.13308509,0.42358235,-0.2633348,-0.17997149,-0.6654611,0.041609287,-0.033026442,0.1487978,0.03125672,-0.25431454,0.102674335,-0.113130964,0.41463032,-0.16963485,-0.07302788,-0.36787862,0.22761331,0.31303877,0.19204748,0.040471155,-0.1992757,-0.3563314,0.1035619,-0.14176852,-0.023199541,-0.07053917,-0.049928855,0.09065646,-0.023714196,0.040847376,-0.05669772,-0.06908681,-0.3285122,0.026048455,-0.13979913,-0.13305911,0.046393275,-0.4115626,-0.04877146,0.099327244,-0.4488868,-0.23288162,0.13818474,-0.48864597,0.45411313,0.107276574,-0.4259625,0.18805575,-0.08984223,-0.10645743,0.07552991,-0.19398254,-0.007324012
EnvironmentScience,Area3,0,0.14233278,-0.0027149084,-0.29201487,-0.0041037323,-0.23575765,0.3000041,0.39448354,0.27121443,-0.1470225,-0.09900132,-0.6825586,0.21779387,0.0744846,0.5048703,-0.16569361,-0.30003995,0.049165923,-0.44534743,-0.3121413,-0.047669128,0.09318514,0.29929107,0.058159675,0.35386643,0.2825343,0.06119482,-0.52074635,0.4172479,-0.30319852,-0.26401392,-0.042154487,-0.07274471,0.2592208,0.09104376,0.03962591,-0.061426044,0.24061647,-0.6794186,-0.015316135,0.27839243,0.14873229,0.016248543,0.4294904,-0.2370167,0.2262775,0.14677922,0.2180879,0.16194195,0.5009943,-0.31431156,-0.21473953,-0.7990733,0.04859907,-0.041183654,0.17739472,0.03563491,-0.303378,0.12221263,-0.1381634,0.49897188,-0.20022549,-0.08762391,-0.43553004,0.2737165,0.3758031,0.2244018,0.047916826,-0.24204557,-0.42598563,0.12460326,-0.16967504,-0.029044542,-0.0846804,-0.059552006,0.10766372,-0.033323154,0.050120294,-0.06580109,-0.08644624,-0.39317113,0.03194448,-0.163725,-0.16481963,0.053817417,-0.4924183,-0.056234103,0.11924289,-0.5410141,-0.2790013,0.16797782,-0.5856301,0.5454641,0.1229693,-0.51011467,0.22824523,-0.10802016,-0.12924214,0.09404433,-0.23013519,-0.0080906395
EnvironmentScience,Area4,0,0.11984995,-0.0073771738,-0.25699148,-0.006579369,-0.20512617,0.2635055,0.34036765,0.22954421,-0.1217257,-0.08936351,-0.58409584,0.18335992,0.06962049,0.43050346,-0.13918236,-0.26349315,0.039953772,-0.37705374,-0.2679489,-0.044165928,0.08476538,0.26080415,0.04800376,0.29697043,0.24178542,0.051901985,-0.44415197,0.35661268,-0.25918365,-0.2209542,-0.037635393,-0.060193483,0.23074877,0.07825931,0.03338776,-0.045805413,0.20785747,-0.5866835,-0.015247668,0.24208982,0.13156658,0.0134514645,0.36579505,-0.2100543,0.1947908,0.12597851,0.18719399,0.13438234,0.4235994,-0.27216014,-0.18745239,-0.68370724,0.039288346,-0.03313289,0.15150839,0.0375288,-0.25294602,0.10442617,-0.12756461,0.4308989,-0.17301333,-0.074286945,-0.37448993,0.23610723,0.3190845,0.1895373,0.045256138,-0.20764254,-0.37060896,0.10996568,-0.14791541,-0.020647721,-0.0797677,-0.05190264,0.09352068,-0.02915494,0.03545897,-0.060396846,-0.07175959,-0.34105265,0.029199155,-0.14384983,-0.14171971,0.046424646,-0.42066407,-0.044038553,0.10508547,-0.45918083,-0.23150949,0.14230461,-0.50088865,0.46805397,0.105103254,-0.43471777,0.19270927,-0.087581426,-0.10934448,0.079453684,-0.19931008,-0.00050217984
EnvironmentScience,Area4,0,0.12512237,-0.006560843,-0.25363636,-0.002504314,-0.20233102,0.2606722,0.34485754,0.23601454,-0.12854378,-0.09070604,-0.5993847,0.18363196,0.067841604,0.44098222,-0.14567508,-0.26379701,0.044072557,-0.3906891,-0.27301693,-0.04039423,0.0810942,0.26356754,0.050962154,0.30817014,0.24842708,0.053043805,-0.45880276,0.36465585,-0.2682972,-0.2307586,-0.041750707,-0.059876926,0.22803691,0.08323149,0.030414756,-0.05364875,0.2082968,-0.5933339,-0.016528225,0.2408577,0.13098837,0.013867047,0.372419,-0.20467404,0.20212695,0.12634484,0.1926097,0.13755526,0.43931967,-0.27802894,-0.18918902,-0.6985926,0.043936178,-0.03432294,0.1562578,0.033163533,-0.26576564,0.10619216,-0.12246443,0.4343754,-0.17481314,-0.07515641,-0.3778565,0.2366906,0.32941267,0.20160395,0.043570362,-0.21197149,-0.3735602,0.11037345,-0.15160339,-0.02408639,-0.07419741,-0.04681143,0.09766654,-0.027209586,0.041494887,-0.060055062,-0.0726867,-0.34679297,0.027444545,-0.14557247,-0.13991696,0.044254202,-0.43526477,-0.053409934,0.103549354,-0.47246525,-0.24463865,0.14762957,-0.5117517,0.4784719,0.10770583,-0.44637114,0.19856739,-0.092056,-0.1136488,0.07870022,-0.20370325,-0.002645065
EnvironmentScience,Area4,0,0.13448825,-0.002340197,-0.2777725,0.0045397733,-0.22706309,0.29057676,0.38133043,0.2552989,-0.13415666,-0.097808376,-0.6478348,0.20343947,0.07198767,0.48167643,-0.15452972,-0.2840488,0.049649607,-0.42767057,-0.30348888,-0.04408347,0.090061724,0.2830922,0.049803592,0.340706,0.27498573,0.052003182,-0.49116048,0.3937513,-0.28835207,-0.25165865,-0.039428852,-0.069400445,0.24572806,0.08045724,0.03353817,-0.057207245,0.23249426,-0.64755285,-0.018172637,0.26626974,0.14827485,0.01733577,0.40170583,-0.22706528,0.21525002,0.13300975,0.20513687,0.15483443,0.47886905,-0.30463973,-0.20404467,-0.7557028,0.04702488,-0.036587495,0.17228025,0.040061347,-0.29049152,0.123177275,-0.1283701,0.47590923,-0.18225762,-0.08423456,-0.415757,0.25696555,0.3572105,0.21703401,0.04994161,-0.22660701,-0.4090108,0.12193432,-0.15935342,-0.026859662,-0.08191221,-0.059750654,0.10496292,-0.030448485,0.050671935,-0.06624702,-0.07749738,-0.37941822,0.027673503,-0.15040822,-0.15428706,0.046047322,-0.47145003,-0.050720878,0.1121089,-0.50782245,-0.2624532,0.1636029,-0.5512353,0.5179714,0.123393275,-0.476971,0.21089847,-0.101241305,-0.1219452,0.0856704,-0.22018214,-0.005363404
EnvironmentScience,Area4,0,0.10885688,-0.01053563,-0.22881696,-0.0012150424,-0.18216188,0.23172837,0.3067688,0.207061,-0.116080984,-0.08501826,-0.53714347,0.16153003,0.05410066,0.39108008,-0.13121483,-0.23250927,0.04161672,-0.3469119,-0.24167551,-0.034108207,0.06877434,0.23562819,0.047258344,0.2731268,0.22160918,0.048272636,-0.4055023,0.3246272,-0.23421542,-0.20935135,-0.035073206,-0.056195397,0.20380479,0.0707629,0.029711476,-0.045506254,0.18481608,-0.5299122,-0.010789875,0.21059097,0.11866757,0.009662888,0.33534873,-0.18135507,0.1781257,0.112881474,0.16959615,0.120608024,0.3939635,-0.24926779,-0.17106882,-0.62397426,0.040061783,-0.031110577,0.13180794,0.030511592,-0.23153663,0.09374262,-0.10312762,0.38789317,-0.15782495,-0.06338095,-0.33452415,0.2087433,0.2897157,0.17184497,0.038822375,-0.19145477,-0.33271337,0.09519981,-0.1389004,-0.02305032,-0.06774223,-0.041889064,0.083820134,-0.025940679,0.03328541,-0.050923053,-0.06600451,-0.30761847,0.022198744,-0.12945253,-0.12290246,0.03783681,-0.38414586,-0.04364629,0.09655706,-0.42095816,-0.21767598,0.1291826,-0.45993143,0.42253345,0.09598359,-0.39863515,0.1783363,-0.084534034,-0.098891445,0.07343755,-0.17576392,-0.006718666
EnvironmentScience,Area4,0,0.114330426,-0.0057823625,-0.2388772,-0.0035608269,-0.19181487,0.24141064,0.32187662,0.21868229,-0.1190328,-0.08016255,-0.56221306,0.17138463,0.06307944,0.4125453,-0.13641061,-0.25092724,0.040096514,-0.36816734,-0.25600177,-0.038888797,0.07674253,0.24601164,0.04713191,0.2891179,0.23181625,0.050700445,-0.42725182,0.33952194,-0.24952376,-0.21736772,-0.033106923,-0.05734133,0.21447976,0.07677573,0.030806929,-0.05019669,0.19868353,-0.55440676,-0.015517926,0.22356312,0.1281474,0.009876392,0.34821683,-0.18839927,0.18504158,0.12140558,0.17889942,0.13186327,0.40975007,-0.25890166,-0.17949912,-0.65297955,0.039397314,-0.030622493,0.14035185,0.030756537,-0.24781585,0.100148596,-0.11061273,0.4067316,-0.16271617,-0.0726759,-0.35195768,0.22174962,0.310844,0.18332152,0.038390186,-0.19931586,-0.34907278,0.10150792,-0.14685166,-0.022346657,-0.06959454,-0.047822773,0.091013044,-0.027708763,0.041950878,-0.051224492,-0.06680666,-0.3199737,0.022034232,-0.135246,-0.13096762,0.044574223,-0.3995326,-0.0490086,0.097198114,-0.4410159,-0.2270238,0.13184161,-0.47995704,0.4443201,0.09801581,-0.4188973,0.18296306,-0.086389884,-0.10216846,0.07229446,-0.19003212,-0.0038870363
EnvironmentScience,Area4,0,0.13782987,-0.009601671,-0.2754956,-0.0016666733,-0.22447656,0.2850784,0.3725259,0.25369683,-0.13683657,-0.09246629,-0.65090996,0.2009853,0.0693237,0.47956067,-0.15984738,-0.28624406,0.04870452,-0.41613397,-0.29904476,-0.043984745,0.09174895,0.29054454,0.054760527,0.33509895,0.26530945,0.057237603,-0.49772713,0.39495355,-0.29219687,-0.25371727,-0.040086333,-0.06398565,0.24874006,0.087757364,0.034281675,-0.05630615,0.2219469,-0.6429221,-0.016330369,0.26194257,0.14293747,0.018123992,0.40551367,-0.21871163,0.213378,0.13843516,0.20427279,0.15314876,0.47018382,-0.29905987,-0.20087427,-0.7517202,0.0434084,-0.038692143,0.16520435,0.031239599,-0.28717822,0.115783475,-0.12837112,0.47448885,-0.18831216,-0.08451917,-0.41079482,0.25993446,0.3559438,0.21505995,0.04466094,-0.2305087,-0.40315053,0.11926944,-0.16119088,-0.026253033,-0.08378721,-0.0551123,0.10539637,-0.032075286,0.050476134,-0.060792077,-0.08303788,-0.3728678,0.028999507,-0.15980822,-0.1521515,0.05112437,-0.46404943,-0.057271242,0.11267919,-0.51438206,-0.26777253,0.15815374,-0.55516046,0.52154356,0.11838771,-0.48508272,0.21657716,-0.09837118,-0.12225084,0.08528289,-0.2179399,-0.0076233656
EnvironmentScience,Area4,0,0.122302115,-0.0066809184,-0.25364026,-0.003524356,-0.2046738,0.26340353,0.34375075,0.23354676,-0.12504703,-0.090102896,-0.5960986,0.18459305,0.062363304,0.44326097,-0.1457741,-0.26203552,0.043330602,-0.38697717,-0.27297503,-0.04200389,0.08040786,0.26381582,0.050166886,0.30866435,0.24635768,0.055238046,-0.45731086,0.3636671,-0.2639392,-0.22953665,-0.035547543,-0.06273852,0.22824045,0.0774054,0.036593713,-0.053345002,0.20817916,-0.59188455,-0.016866758,0.23672566,0.13358572,0.013662385,0.37210494,-0.2000951,0.2011942,0.124037646,0.18973465,0.14143118,0.437383,-0.27522612,-0.18722191,-0.69540775,0.039293762,-0.036181286,0.15051004,0.033880048,-0.26476532,0.10864593,-0.11535285,0.4391779,-0.17261788,-0.072871916,-0.37604266,0.23374116,0.325818,0.19840181,0.03992827,-0.20965691,-0.3706693,0.11048125,-0.1526961,-0.027230194,-0.0717238,-0.04753986,0.09673454,-0.031776,0.04105067,-0.054575283,-0.07380514,-0.3426844,0.027213836,-0.14502071,-0.13914767,0.043939143,-0.42665297,-0.05093043,0.10625176,-0.46839327,-0.24759345,0.14691083,-0.51313365,0.4755086,0.10948823,-0.44493213,0.19942746,-0.09150011,-0.115277305,0.081368566,-0.19601187,-0.004944792
EnvironmentScience,Area4,0,0.11519127,-0.0061688954,-0.23314744,-0.005136799,-0.18687095,0.23895079,0.3159884,0.21476033,-0.11585906,-0.08004691,-0.54381204,0.16784672,0.060283884,0.40511256,-0.12812735,-0.24086438,0.03906159,-0.35507882,-0.25220644,-0.03371151,0.07698005,0.24039565,0.043923125,0.28140748,0.22645698,0.0459297,-0.41592982,0.33317298,-0.24113148,-0.20915906,-0.03344243,-0.05165897,0.21181361,0.07203767,0.029148288,-0.04669964,0.1946183,-0.5452321,-0.013107345,0.22092082,0.12043573,0.011616618,0.34178537,-0.18890862,0.18205015,0.11722679,0.17639312,0.12823866,0.39861247,-0.25073326,-0.17503045,-0.63619363,0.038499996,-0.02958154,0.14212684,0.031986866,-0.24232054,0.10109804,-0.10830819,0.39687082,-0.156656,-0.06903948,-0.348095,0.21684165,0.29907972,0.18045753,0.042074133,-0.1886922,-0.34035343,0.101878576,-0.14089906,-0.020552287,-0.06814731,-0.046040848,0.08756302,-0.023445833,0.03569735,-0.053761933,-0.06768807,-0.31427336,0.02277568,-0.1345734,-0.12817436,0.042455997,-0.39154866,-0.044816032,0.09598105,-0.43013394,-0.22097224,0.1326883,-0.4655479,0.43458644,0.09989215,-0.40225694,0.17817712,-0.08405892,-0.10414991,0.0725421,-0.1834147,-0.003869945
EnvironmentScience,Area4,0,0.13556293,-0.004941973,-0.2919146,-0.0029007397,-0.23121461,0.29297072,0.38563862,0.2635644,-0.14758542,-0.103068724,-0.673076,0.20977506,0.07419865,0.4939403,-0.1622053,-0.29741305,0.048525985,-0.43914947,-0.30786586,-0.04459318,0.08789074,0.29115444,0.05220014,0.3477369,0.28137064,0.05846102,-0.5107985,0.40861005,-0.29837155,-0.25848615,-0.044989634,-0.06975739,0.25579566,0.08797691,0.037610505,-0.05725349,0.23712507,-0.67213166,-0.022033293,0.2734528,0.1470389,0.015603554,0.42328686,-0.23080797,0.22411485,0.14151736,0.21535626,0.15778454,0.4947177,-0.31135714,-0.21485646,-0.78488564,0.045784485,-0.038534217,0.1714483,0.04061891,-0.2969646,0.124864474,-0.1351133,0.49402,-0.19839954,-0.08393411,-0.4248244,0.26666975,0.36795264,0.21856408,0.046318736,-0.23546366,-0.42312342,0.12966417,-0.17434399,-0.027963644,-0.08672269,-0.055265326,0.10552839,-0.03423791,0.044264577,-0.06483216,-0.079484686,-0.38942128,0.025841424,-0.16209118,-0.15549476,0.055266045,-0.48294815,-0.056379426,0.11924497,-0.5285044,-0.2724465,0.16337296,-0.5780706,0.5287204,0.12456232,-0.49935466,0.22257833,-0.10190411,-0.12915312,0.09003918,-0.22534256,-0.0061461236
EnvironmentScience,Area4,0,0.04203719,-0.0068908855,-0.080874346,0.004185531,-0.06985562,0.08823218,0.10693574,0.07612913,-0.04221234,-0.026656762,-0.19725251,0.05538101,0.023042766,0.13796969,-0.04832847,-0.08733666,0.014507018,-0.12797143,-0.08695539,-0.014571007,0.023092201,0.08704162,0.017140435,0.10420513,0.0809233,0.014128521,-0.15235841,0.11429491,-0.08128292,-0.07411792,-0.011663194,-0.021338465,0.075313926,0.02661688,0.01214575,-0.016194211,0.07299966,-0.19025236,-0.004765674,0.07861276,0.04540822,0.0056741475,0.12086139,-0.065968044,0.0686227,0.04260059,0.06399313,0.038547385,0.14684345,-0.09202448,-0.06420364,-0.22156195,0.009995685,-0.019931184,0.048832286,0.012648821,-0.09228804,0.036383335,-0.041375306,0.14259715,-0.057375003,-0.027568668,-0.1253305,0.07936179,0.100339234,0.0646593,0.016348904,-0.07403802,-0.121320896,0.03780228,-0.046658468,-0.01539502,-0.030726532,-0.010808498,0.03160026,-0.0069491067,0.01541134,-0.022905007,-0.024344012,-0.1113803,0.0025576379,-0.040853105,-0.050984975,0.017880058,-0.1379506,-0.013614605,0.0304546,-0.16030411,-0.07794518,0.048623342,-0.16492152,0.15871423,0.03544651,-0.14556088,0.0642685,-0.03284204,-0.042355116,0.023651056,-0.06458586,-0.0010200654
