Course,Area,Level,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,Reoccurs
DevelopmentCommunication,Area6,0,0.05725103,0.0022951306,-0.06937861,0.015005863,-0.066488355,0.08183007,0.07435425,0.054964926,-0.041036684,-0.02778685,-0.17164184,0.06714108,0.023874404,0.114077896,-0.02951531,-0.08727394,0.054284398,-0.12927979,-0.07946421,0.008447758,-0.003349035,0.047719233,0.011396993,0.13124959,0.046215743,-0.010854979,-0.10907019,0.053107142,-0.04657005,-0.0595452,0.009472434,-0.08393366,0.06558158,-0.0144221205,0.051278096,0.026418207,0.04842993,-0.14638966,0.028972378,0.05782862,0.0583683,-0.01620162,0.14369293,-0.0731977,0.04565875,0.034675818,0.03364275,0.059882138,0.13356286,-0.10448763,-0.015663432,-0.23392929,0.010357637,0.029640688,0.048326835,-0.013291393,-0.06895269,0.031958647,-0.016246922,0.12891427,-0.036242146,-0.052697435,-0.09232021,0.037224956,0.076914735,0.025522491,0.07113399,-0.08147805,-0.094174,0.0054490897,-0.06300109,-0.0019319028,-0.045720328,-0.026863746,0.061468795,-0.017879179,0.009060227,-0.06330216,-0.06293197,-0.037810363,0.027926756,-0.08331586,-0.032753125,0.02151512,-0.112210765,0.033448007,-0.008347123,-0.14443591,-0.07279208,0.031400844,-0.16299523,0.14934918,0.003192115,-0.07022153,0.10246027,-0.032670364,-0.0014893609,0.08341819,-0.076386176,-0.025061335,1
DevelopmentCommunication,Area6,0,0.095065564,-0.0026522917,-0.10998288,0.01861987,-0.11486234,0.14085941,0.12435068,0.094895616,-0.0737148,-0.050765235,-0.2876654,0.11440778,0.04410739,0.1974477,-0.04609107,-0.1518277,0.09254971,-0.21889833,-0.13925768,0.010206788,-0.007544329,0.077903524,0.02160683,0.21751939,0.078177236,-0.015421268,-0.19141424,0.09223687,-0.07781621,-0.09957686,0.013926102,-0.14227338,0.11560866,-0.02269345,0.08463155,0.042291235,0.07810341,-0.24914299,0.050812617,0.10494741,0.100988664,-0.03032348,0.24932186,-0.12683079,0.085577995,0.0671464,0.055868573,0.10073982,0.22681178,-0.17173831,-0.034480896,-0.39981818,0.013990704,0.052067187,0.08103689,-0.02000944,-0.11742551,0.056246594,-0.027359243,0.22608894,-0.056802757,-0.086684994,-0.15526757,0.06610809,0.134242,0.043692917,0.121823296,-0.13385415,-0.16626096,0.010660945,-0.108023345,-0.008984246,-0.075378776,-0.049368396,0.10658251,-0.027349707,0.019601494,-0.103932515,-0.109079875,-0.06644373,0.053906683,-0.14077656,-0.05354297,0.034250684,-0.19213872,0.047651645,-0.011979244,-0.24349403,-0.12385473,0.053822953,-0.28013486,0.2542023,0.00708696,-0.11938129,0.1721038,-0.06045964,-0.0042790687,0.13618842,-0.13043584,-0.040785853,1
DevelopmentCommunication,Area6,0,0.071226165,0.0011070403,-0.085306756,0.02008516,-0.08495555,0.101713285,0.0929839,0.07205281,-0.052883074,-0.038342305,-0.2126183,0.08210197,0.034582373,0.1471983,-0.03726459,-0.11434375,0.07209042,-0.16567479,-0.102628805,0.008824905,-0.0030780598,0.05921556,0.019632747,0.16232842,0.05229588,-0.014466097,-0.1415002,0.06696484,-0.057835545,-0.07697448,0.010363468,-0.105083644,0.083431445,-0.018456599,0.060035627,0.030595005,0.058609612,-0.18710937,0.032909025,0.07611598,0.07204595,-0.018078702,0.18569279,-0.09530798,0.059821982,0.04675694,0.040779777,0.076268986,0.16681223,-0.13027886,-0.024834985,-0.2959572,0.011658457,0.03332628,0.060384605,-0.01834475,-0.08500476,0.04438191,-0.01857106,0.16719618,-0.042206153,-0.069857106,-0.11387854,0.04939842,0.098035604,0.030974431,0.09149154,-0.099262565,-0.12390823,0.009324021,-0.07846974,-0.0014266258,-0.05435402,-0.036588788,0.08188625,-0.023582103,0.011474678,-0.073371746,-0.08088409,-0.049475543,0.03373158,-0.10446085,-0.043988347,0.026479669,-0.1420585,0.035685875,-0.0077907913,-0.18059218,-0.09116965,0.0424786,-0.20681164,0.18827033,0.004344686,-0.08696857,0.12975436,-0.046578582,-0.003516037,0.10051233,-0.093136646,-0.030843742,1
DevelopmentCommunication,Area6,0,0.066931166,-0.00031653527,-0.07950185,0.016177906,-0.07965166,0.096208796,0.08879474,0.06466151,-0.052039992,-0.0338066,-0.20043847,0.077428594,0.032092057,0.13477632,-0.03308485,-0.10648819,0.0670102,-0.15174025,-0.096860245,0.005983424,-0.004574894,0.057310134,0.01638789,0.1503768,0.052385677,-0.01418367,-0.13233247,0.06552185,-0.058718514,-0.06969691,0.009155972,-0.09565623,0.07963834,-0.02190324,0.05957215,0.02990682,0.055353887,-0.17284124,0.03374273,0.073496245,0.06935903,-0.020593625,0.1729285,-0.08945642,0.058430064,0.04731211,0.03633328,0.07044885,0.1557944,-0.121460065,-0.021082189,-0.27946272,0.013691714,0.034030978,0.05441121,-0.017573843,-0.081794396,0.039859727,-0.014573301,0.15681055,-0.039568286,-0.060978085,-0.10904139,0.047125243,0.09229547,0.029890519,0.08474527,-0.0909908,-0.11676099,0.009812321,-0.07471034,-0.005148001,-0.051283218,-0.034725633,0.073482536,-0.019931693,0.013930522,-0.072739,-0.07368166,-0.046990268,0.03413395,-0.09588655,-0.037906982,0.025825415,-0.13303289,0.031195495,-0.007494646,-0.17277865,-0.08508902,0.03773133,-0.19308147,0.17830594,0.0062991045,-0.08299035,0.12017588,-0.041990735,-0.0030288794,0.100767896,-0.089682594,-0.031813048,1
DevelopmentCommunication,Area6,0,0.058799416,0.00047880126,-0.07108773,0.015448225,-0.07124343,0.08546777,0.07509638,0.06173579,-0.043766342,-0.030833472,-0.17754856,0.07099572,0.029697273,0.12049963,-0.031146076,-0.095675334,0.05935036,-0.13802803,-0.08343554,0.0056857266,-0.003224972,0.04885704,0.011930955,0.1351107,0.046181083,-0.007701094,-0.11819269,0.05792611,-0.04606639,-0.06403029,0.01150687,-0.0858541,0.07180041,-0.014788082,0.054056276,0.02362265,0.04865599,-0.1545094,0.029951315,0.06373493,0.061877154,-0.017292906,0.15806428,-0.07727474,0.049999602,0.039481465,0.0344361,0.06268758,0.1417222,-0.11023034,-0.019390905,-0.25016743,0.008722702,0.033454128,0.048659693,-0.014714673,-0.0722292,0.03663611,-0.017069995,0.14114505,-0.037300754,-0.055650108,-0.098854914,0.037534133,0.08115888,0.024404306,0.07594713,-0.0852264,-0.10305337,0.011510747,-0.06630841,-0.005178849,-0.04729277,-0.030749325,0.06681419,-0.022090998,0.008710314,-0.06460346,-0.06742529,-0.04170727,0.03331121,-0.08711816,-0.035318065,0.02264161,-0.11963276,0.032114487,-0.008377912,-0.14894256,-0.07700286,0.03254698,-0.17502117,0.15978394,0.0033363611,-0.074151844,0.10674162,-0.03686873,-0.0012192238,0.08931894,-0.07878508,-0.02908979,1
DevelopmentCommunication,Area7,1,0.060103554,-0.003371032,-0.07021225,0.017019305,-0.07233394,0.08958343,0.08108361,0.059696503,-0.047339335,-0.030311754,-0.18870789,0.074120246,0.028383248,0.13179567,-0.031642564,-0.09843555,0.06141518,-0.14180228,-0.090602316,0.0049702246,-0.006470358,0.056784123,0.013514634,0.1434362,0.04426287,-0.012903529,-0.12403742,0.06056921,-0.04834173,-0.06523821,0.01264609,-0.094981775,0.07632735,-0.015801314,0.056641847,0.03248487,0.04998772,-0.16478541,0.029700737,0.062828496,0.0593924,-0.016779754,0.16316137,-0.08470577,0.05377366,0.045864515,0.03648664,0.062126935,0.14829005,-0.11153517,-0.020552834,-0.26191443,0.011706828,0.035197668,0.053247053,-0.017083636,-0.07657339,0.035685685,-0.019248938,0.14542255,-0.043607682,-0.05776427,-0.10180533,0.044964507,0.08632694,0.026796035,0.084742226,-0.084838666,-0.10749863,0.011385474,-0.071077704,-0.0011900807,-0.05162153,-0.033251952,0.069327384,-0.022314584,0.014457543,-0.06685711,-0.06852924,-0.04056772,0.03139809,-0.09405284,-0.03639234,0.025191966,-0.12841126,0.031740934,-0.0039184783,-0.1626663,-0.07823792,0.03730444,-0.18435223,0.16639686,0.006540283,-0.0765912,0.10914787,-0.039731234,-0.0016577457,0.09062389,-0.08370804,-0.030857582,1
DevelopmentCommunication,Area7,1,0.060140535,-0.00073709333,-0.07338229,0.016433433,-0.07847618,0.094525695,0.086919524,0.065157786,-0.05083431,-0.032384466,-0.19588013,0.08045878,0.028744869,0.13541597,-0.036016546,-0.10527818,0.0633243,-0.14915383,-0.095589556,0.010512327,-0.0065516634,0.053118188,0.013718609,0.14760555,0.050901685,-0.016287614,-0.12821221,0.059983928,-0.054007933,-0.067422,0.009800297,-0.09628159,0.081254706,-0.015899176,0.05945664,0.032915782,0.05212696,-0.17222871,0.032186806,0.06991312,0.06544562,-0.020421201,0.1738141,-0.09009071,0.0550033,0.044989098,0.038275614,0.06495978,0.15242624,-0.11756843,-0.017504228,-0.27253762,0.013135598,0.035003588,0.052005917,-0.015713511,-0.08351427,0.03851149,-0.01698912,0.15661404,-0.043321624,-0.058672067,-0.10843423,0.04396172,0.090095855,0.032694258,0.084471,-0.09441739,-0.11512421,0.0074341083,-0.07360984,-0.0044584745,-0.05263822,-0.034686383,0.07138194,-0.021332625,0.012415199,-0.06579631,-0.07512178,-0.03889858,0.033134215,-0.09578,-0.039622176,0.027921649,-0.13164493,0.03166566,-0.009770165,-0.16715997,-0.08251555,0.036332276,-0.18917836,0.17541614,0.005608668,-0.079301916,0.116776146,-0.045436986,-0.0001357522,0.09640645,-0.08451235,-0.03145228,1
DevelopmentCommunication,Area7,1,0.08518994,-0.0010651024,-0.09801627,0.025223812,-0.0980982,0.12453666,0.11315567,0.08499955,-0.06722056,-0.045988806,-0.25082874,0.10321421,0.040004198,0.17628692,-0.04436159,-0.13709095,0.08686705,-0.19019482,-0.120096095,0.0097956965,-0.0066387737,0.068999335,0.022115525,0.19314955,0.06806207,-0.01831729,-0.17241663,0.07724373,-0.069081694,-0.08899716,0.013162107,-0.122457035,0.104123704,-0.01943679,0.07411006,0.04238629,0.06714059,-0.220483,0.038853668,0.090617225,0.083198294,-0.023110596,0.22039708,-0.11539839,0.075202174,0.058140405,0.04927096,0.08425452,0.19818607,-0.15291381,-0.028637893,-0.35635504,0.016761262,0.04247816,0.072052784,-0.020614658,-0.10509557,0.05087555,-0.024614109,0.19990866,-0.05220971,-0.073055066,-0.14023884,0.059314415,0.115147166,0.042151015,0.10773877,-0.11865033,-0.14813115,0.013126079,-0.09571735,-0.0045120465,-0.07156469,-0.044489782,0.09401933,-0.027863022,0.016443368,-0.087626606,-0.09509362,-0.05678978,0.041522,-0.12328431,-0.048145596,0.030296398,-0.17206357,0.042880323,-0.009069812,-0.21709251,-0.10625835,0.04828918,-0.25205967,0.22635888,0.0071586305,-0.104626246,0.15445784,-0.055246018,-0.004134128,0.11861224,-0.11234008,-0.041026954,1
DevelopmentCommunication,Area7,1,0.059275553,-0.0016620107,-0.072572865,0.016227657,-0.07255439,0.09246764,0.08606272,0.06095724,-0.043484975,-0.032666784,-0.18433215,0.075476095,0.035112135,0.13010482,-0.03224474,-0.0963794,0.06296041,-0.14092968,-0.089362346,0.008084342,-0.0056164437,0.052323192,0.015362506,0.14212878,0.047484364,-0.01340168,-0.1244264,0.057968866,-0.053491443,-0.062105905,0.008105273,-0.091772586,0.07452765,-0.012869698,0.055385273,0.030266516,0.049629193,-0.16185698,0.028047591,0.06386589,0.058844596,-0.020208104,0.16002162,-0.08379999,0.051425766,0.04361094,0.038806748,0.066551924,0.14601439,-0.11710295,-0.01679712,-0.25980845,0.0077848234,0.034956917,0.05106766,-0.017207192,-0.075389355,0.034243915,-0.010741853,0.14551532,-0.039795216,-0.058553148,-0.10236794,0.042964365,0.085799545,0.030395066,0.08376003,-0.0855997,-0.10880386,0.011559117,-0.0726965,-0.007504152,-0.053987592,-0.028717494,0.06887034,-0.021805733,0.009738061,-0.06338336,-0.071044765,-0.04005951,0.02715148,-0.095118046,-0.03649598,0.022435531,-0.12416688,0.030491471,-0.0072756666,-0.1606897,-0.07953125,0.03542661,-0.18251164,0.16744208,0.004438068,-0.07643309,0.11276278,-0.040135644,0.0006389073,0.091046594,-0.080324076,-0.028521152,1
DevelopmentCommunication,Area7,1,0.04503878,-0.0041936236,-0.054654103,0.013274009,-0.05681921,0.07013901,0.061742228,0.049092144,-0.036695886,-0.022048838,-0.14596374,0.058386464,0.026772939,0.09888274,-0.024629755,-0.07866066,0.04928017,-0.10646454,-0.07113186,0.0029356729,-0.003172635,0.037360992,0.0077607445,0.10958309,0.037521124,-0.011680133,-0.09692059,0.045436557,-0.039366957,-0.04996394,0.010516546,-0.07323915,0.05915254,-0.009070488,0.047214616,0.02679125,0.041586913,-0.12704252,0.02743574,0.05291539,0.04700111,-0.014316724,0.12564737,-0.06473667,0.041457836,0.040648665,0.02786724,0.04691026,0.11213098,-0.08703852,-0.019815344,-0.20266552,0.0030287465,0.026398005,0.042778883,-0.0111487,-0.05868107,0.030884914,-0.013030904,0.11590019,-0.029140098,-0.04256186,-0.07977839,0.032607023,0.06650286,0.022495875,0.06525854,-0.06462557,-0.08113498,0.0058096307,-0.051821828,-0.0055391304,-0.043997418,-0.020951716,0.05000602,-0.012241072,0.009486763,-0.052570175,-0.05315478,-0.029655093,0.025751287,-0.06908072,-0.02769456,0.01774015,-0.099877924,0.02241083,-0.006179121,-0.12384974,-0.055371717,0.028723145,-0.14463143,0.12797005,0.005945321,-0.059715092,0.0811735,-0.030338712,2.171041e-05,0.0702577,-0.06605591,-0.025611972,1
DevelopmentCommunication,Area7,1,0.079035565,0.0001431301,-0.09564337,0.017338598,-0.09502261,0.11974004,0.10785249,0.08087529,-0.060938913,-0.04377334,-0.24642155,0.09514746,0.04402354,0.16893384,-0.04216741,-0.12861237,0.081022404,-0.18533175,-0.11847835,0.011508703,-0.0037626612,0.07122213,0.020729436,0.18927129,0.067164704,-0.019908413,-0.16395561,0.076241635,-0.06509908,-0.08662173,0.015226277,-0.12096,0.10020256,-0.022277534,0.069478065,0.039234765,0.0658701,-0.21198732,0.037636474,0.089570805,0.080390915,-0.021337949,0.21094187,-0.10734493,0.06867553,0.054796677,0.046357606,0.08605569,0.18992193,-0.14753331,-0.025087971,-0.33658922,0.018088553,0.039424755,0.07075075,-0.019845255,-0.09902838,0.048687145,-0.020262547,0.18700968,-0.048995826,-0.07639529,-0.13226545,0.057038657,0.11102953,0.03699906,0.10305326,-0.112609334,-0.14174378,0.017211713,-0.09060467,-0.003282905,-0.06496823,-0.038163394,0.09154206,-0.028490135,0.016362555,-0.08414561,-0.087646656,-0.05516936,0.04023911,-0.12188277,-0.04500321,0.030164454,-0.16290334,0.038847983,-0.008469069,-0.2075026,-0.1033544,0.050070915,-0.24035335,0.21477485,0.010759213,-0.10143199,0.15054534,-0.053451367,-0.0024304294,0.1136486,-0.1112548,-0.038474943,1
DevelopmentCommunication,Area7,1,0.06412606,-0.0033229906,-0.07464752,0.015333744,-0.07548143,0.09562877,0.08877925,0.06441245,-0.049583714,-0.030502994,-0.19724688,0.07728199,0.03656604,0.13736849,-0.034401104,-0.100650385,0.064751975,-0.14688246,-0.09113403,0.0056442707,-0.0066234046,0.05425316,0.013957927,0.14933148,0.051862586,-0.013632965,-0.12622344,0.05789746,-0.053536028,-0.063885115,0.013946407,-0.09627335,0.085105516,-0.013508797,0.06016705,0.034393333,0.055688072,-0.17302135,0.028802639,0.06671296,0.064831555,-0.0147479,0.16771689,-0.08884023,0.05740715,0.051645637,0.040363964,0.06652139,0.15627432,-0.11585809,-0.021235684,-0.27369252,0.008847231,0.036212873,0.056013025,-0.014166665,-0.07979285,0.039887834,-0.0132984165,0.15600891,-0.040713307,-0.058066092,-0.10813153,0.047412135,0.0886009,0.029580742,0.08793827,-0.08718369,-0.1161762,0.008173188,-0.07184413,-0.005571492,-0.059582956,-0.029519577,0.06775716,-0.023439458,0.012437491,-0.06716652,-0.07058906,-0.039883025,0.03235626,-0.092938915,-0.037090827,0.024806872,-0.12871934,0.028445581,-0.0098675825,-0.16944888,-0.08110032,0.040001154,-0.19077528,0.17297062,0.00727995,-0.07932675,0.11047298,-0.040341757,0.002902465,0.091769345,-0.08932933,-0.029173207,1
DevelopmentCommunication,Area7,0,0.058228556,-0.0007630147,-0.07111125,0.016914543,-0.071737126,0.09116774,0.08478,0.06285448,-0.046892572,-0.032669112,-0.18827789,0.07515977,0.029722134,0.13100764,-0.030960277,-0.10094121,0.0626588,-0.14028427,-0.09215041,0.0076285494,-0.0045069926,0.05415227,0.014513819,0.14428432,0.049364123,-0.014438468,-0.1261568,0.060169745,-0.050992396,-0.06595633,0.008261627,-0.09264189,0.07525667,-0.016581528,0.054525793,0.031454533,0.049617823,-0.16319595,0.030698994,0.0651351,0.061005417,-0.01581813,0.16175312,-0.08321174,0.053735416,0.044443045,0.037924327,0.06313174,0.14765148,-0.11498801,-0.021343859,-0.26447514,0.00939939,0.032457434,0.054202285,-0.015458668,-0.07587018,0.036834106,-0.017440895,0.14741372,-0.041200947,-0.05776052,-0.10215428,0.043315448,0.086417034,0.02709895,0.082456924,-0.08687097,-0.11095866,0.008679527,-0.07332486,-0.007158335,-0.053996697,-0.030200997,0.06904729,-0.019827396,0.012362003,-0.0659,-0.06974728,-0.042045075,0.03129797,-0.0904974,-0.03526972,0.023573402,-0.12769234,0.03186777,-0.008981834,-0.16096832,-0.07806519,0.036116716,-0.18304852,0.16786014,0.004112807,-0.07915757,0.11220523,-0.041107267,-0.00025303144,0.08984375,-0.0823932,-0.027241116,1
DevelopmentCommunication,Area7,0,0.06316476,-0.0014525634,-0.07820244,0.0164778,-0.075238176,0.09661354,0.09056334,0.06605709,-0.049729124,-0.03521863,-0.19811319,0.081058726,0.031940315,0.13987498,-0.035065163,-0.10889355,0.0676855,-0.15123323,-0.097215876,0.008315248,-0.0035622416,0.055373825,0.013433571,0.15277363,0.05364042,-0.013359623,-0.13462427,0.06461904,-0.054991804,-0.068858206,0.00951539,-0.09724273,0.082627065,-0.017193146,0.059653997,0.032150976,0.05402198,-0.17327794,0.02979246,0.06985366,0.06705877,-0.014992442,0.173502,-0.087651365,0.057961192,0.045694806,0.039112218,0.06813895,0.15730199,-0.11978526,-0.022820098,-0.2813329,0.011217613,0.03784479,0.057465475,-0.016717006,-0.08082337,0.04043568,-0.01875673,0.15510884,-0.04315023,-0.056896303,-0.10617662,0.04508497,0.09314765,0.029380409,0.08663778,-0.09035976,-0.11850933,0.013908643,-0.07565569,-0.006663016,-0.053618368,-0.035607833,0.07148336,-0.020108165,0.011781391,-0.07014018,-0.074840866,-0.04152248,0.03298922,-0.09950374,-0.038341686,0.024117647,-0.13308483,0.03146196,-0.0074887597,-0.16492814,-0.07942084,0.03636617,-0.19520903,0.17833732,0.0034109014,-0.08497917,0.12140337,-0.041077018,-0.004022173,0.09458088,-0.090960465,-0.029124377,1
DevelopmentCommunication,Area8,1,0.05681401,-0.002771311,-0.06813238,0.019900607,-0.06651263,0.081395306,0.07368408,0.056953058,-0.039504357,-0.02838038,-0.17264344,0.06803352,0.025871042,0.116816565,-0.029444098,-0.089856945,0.053552523,-0.12840924,-0.08256086,0.0041573346,-0.006103202,0.042118125,0.008543845,0.12878081,0.04161741,-0.013890526,-0.11618188,0.05629292,-0.04534657,-0.057159174,0.008596347,-0.08403236,0.07003383,-0.0181107,0.045652434,0.026750118,0.044604596,-0.14977685,0.028808318,0.06302222,0.054781005,-0.01404937,0.14722359,-0.07485536,0.05082611,0.040623907,0.03374508,0.059409127,0.13304268,-0.1008142,-0.017126132,-0.23764059,0.008866398,0.029451627,0.046955455,-0.011521202,-0.065824814,0.03178999,-0.019030951,0.13410975,-0.037153173,-0.05218732,-0.09505624,0.040042184,0.07931259,0.028367512,0.07381689,-0.07787141,-0.10189838,0.005414139,-0.064030476,-0.006925512,-0.045359105,-0.026769517,0.062270477,-0.017567808,0.0061346134,-0.059825398,-0.0645226,-0.038973525,0.028948423,-0.08144972,-0.030769182,0.020315219,-0.11344825,0.034280904,-0.0061803577,-0.14277662,-0.071068905,0.031142576,-0.163872,0.14878468,0.010170736,-0.07094492,0.10023499,-0.036966898,-0.0042643454,0.08266574,-0.07956289,-0.027015787,1
DevelopmentCommunication,Area8,1,0.056682747,-0.004806992,-0.0706625,0.017969452,-0.06810972,0.078816175,0.07444362,0.057322536,-0.04109269,-0.029180242,-0.17493342,0.07072205,0.02790267,0.117392115,-0.025669537,-0.09197763,0.05683491,-0.1306691,-0.08303242,0.007705594,-0.0027326655,0.04909644,0.01018959,0.13383092,0.04556373,-0.009020474,-0.11386004,0.054265793,-0.049305823,-0.06530113,0.009524504,-0.08590841,0.070668906,-0.0138639305,0.046348877,0.02807429,0.04538314,-0.15167157,0.031530693,0.06528498,0.058009394,-0.016245687,0.15124844,-0.0789465,0.05538153,0.039753392,0.029634684,0.055346563,0.13678928,-0.10342285,-0.019278944,-0.2433943,0.01139615,0.026536642,0.048846617,-0.011948647,-0.06954961,0.03307572,-0.015631713,0.13510267,-0.039385557,-0.05430688,-0.09403428,0.04016322,0.08147648,0.029253533,0.07558361,-0.07986546,-0.10211526,0.011981805,-0.06425175,-0.003254828,-0.045852687,-0.02677136,0.06321745,-0.017354412,0.010180343,-0.058730993,-0.06592282,-0.036772277,0.03280509,-0.08721312,-0.029777855,0.021226605,-0.11546382,0.03305747,-0.008737442,-0.14806293,-0.07205844,0.033815272,-0.1690888,0.15602933,0.009057115,-0.07479125,0.10617014,-0.038692426,-0.0038360234,0.081278406,-0.08245222,-0.026576174,1
DevelopmentCommunication,Area8,1,0.06594025,-0.0002958617,-0.08315592,0.01473128,-0.08500853,0.101798296,0.09221413,0.06739877,-0.052248385,-0.037581578,-0.20990378,0.08135751,0.034585353,0.14464045,-0.036161274,-0.11298546,0.07077018,-0.15783444,-0.10232928,0.007456762,-0.0036303708,0.061850987,0.01459536,0.16082504,0.056922242,-0.016967498,-0.14274015,0.067733616,-0.059927806,-0.07300398,0.01293935,-0.10583847,0.08563778,-0.017206656,0.062050223,0.03387269,0.055672303,-0.18473123,0.033960138,0.07686574,0.07040972,-0.018687177,0.18335323,-0.09195295,0.060913537,0.049823698,0.0382967,0.076803416,0.16596496,-0.12726037,-0.024113642,-0.30043566,0.008863455,0.037406955,0.0607795,-0.018020678,-0.08061751,0.041736126,-0.021042828,0.16488385,-0.042398382,-0.06617414,-0.111213945,0.049927928,0.10073628,0.03270702,0.09239029,-0.09661784,-0.12510704,0.014692675,-0.07777879,-0.003921244,-0.056997743,-0.031605612,0.07845378,-0.019975023,0.012652875,-0.0740509,-0.076672375,-0.045912918,0.039628055,-0.10475022,-0.040521637,0.02279721,-0.14237559,0.034332573,-0.009572604,-0.17771806,-0.08863049,0.039109323,-0.20681936,0.18685304,0.007962626,-0.087749064,0.12688747,-0.047704555,0.0015521197,0.10200441,-0.094693854,-0.031185841,1
DevelopmentCommunication,Area8,1,0.06053597,0.004365224,-0.073923014,0.020475475,-0.07737433,0.09024509,0.07898702,0.06429211,-0.04390723,-0.031458594,-0.18969758,0.07860841,0.025999947,0.12598787,-0.0333629,-0.09904174,0.06256468,-0.13444191,-0.09598284,0.0023051377,-0.0035484936,0.05187124,0.013780199,0.13861513,0.051704913,-0.015517354,-0.123910375,0.057856638,-0.05044867,-0.062752396,0.009161062,-0.08962677,0.071689524,-0.0190212,0.051637273,0.024145799,0.04814878,-0.16294695,0.03065753,0.06613711,0.060786713,-0.018241236,0.15511356,-0.08051636,0.05498318,0.04447913,0.03342508,0.06592304,0.14872877,-0.11147205,-0.021717554,-0.25477383,0.016446143,0.0361407,0.050754603,-0.012072672,-0.07507148,0.027638234,-0.017315043,0.14371729,-0.040041346,-0.05158667,-0.093070604,0.040776,0.080980964,0.03166351,0.0782496,-0.090101935,-0.10163229,0.015022761,-0.070719,-0.005875619,-0.0490959,-0.027442671,0.065018736,-0.02113835,0.012686148,-0.06349845,-0.06802143,-0.037698343,0.041025806,-0.09277526,-0.03279599,0.020751612,-0.12755015,0.025923878,-0.0057675596,-0.15429293,-0.08204466,0.03353725,-0.17822558,0.16437761,0.011122209,-0.074957676,0.11670694,-0.041211575,-0.0035855547,0.08267297,-0.08445533,-0.026911639,1
DevelopmentCommunication,Area8,1,0.078978874,0.0016726966,-0.09740437,0.01768695,-0.101812065,0.12474071,0.11225527,0.08321969,-0.0655321,-0.04586089,-0.25695586,0.09973912,0.04519006,0.17700222,-0.043839302,-0.13726309,0.08669409,-0.19283226,-0.1275958,0.010393581,-0.008947122,0.0706705,0.01877514,0.1962418,0.06615401,-0.017197868,-0.17045087,0.08268148,-0.07170112,-0.092050575,0.01414594,-0.12422072,0.10489499,-0.020573476,0.07511828,0.03987027,0.07049684,-0.22348775,0.041499063,0.08863795,0.08589077,-0.022621928,0.22317421,-0.11101164,0.071284756,0.061948806,0.04876933,0.08814726,0.20136067,-0.15222715,-0.03111797,-0.3581,0.01600192,0.04509917,0.068387546,-0.020759976,-0.100821584,0.053678546,-0.020129032,0.19772254,-0.053547807,-0.08267993,-0.13636047,0.061174855,0.11968062,0.04040191,0.10984463,-0.11715233,-0.15132615,0.016750244,-0.0984922,-0.0057097664,-0.06799688,-0.040700275,0.09423613,-0.029154573,0.015511971,-0.08860046,-0.09152056,-0.055583082,0.044554353,-0.12837647,-0.051746253,0.035717696,-0.16953552,0.03838008,-0.009782197,-0.22032899,-0.108720094,0.046239737,-0.2530285,0.23047714,0.01159396,-0.105244175,0.15376423,-0.05409281,0.0019284695,0.12270461,-0.11417907,-0.036555696,1
